settlement_id,from_user_id,to_user_id,group_id,amount,date,status,note
STL_00000266,USR_0475,USR_0993,GRP_0002,183.48,2024-12-25,completed,Settlement for office expenses
STL_00000267,USR_0475,USR_0543,GRP_0002,33.46,2024-12-25,completed,Monthly settlement for Floor 97 Gang
STL_00000268,USR_0290,USR_0543,GRP_0002,37.08,2024-12-25,completed,Payment for shared expenses
STL_00000269,USR_0147,USR_0260,GRP_0002,814.34,2025-01-24,completed,Settlement for office expenses
STL_00000270,USR_0348,USR_0260,GRP_0002,244.55,2025-01-24,completed,Settlement for office expenses
STL_00000271,USR_0348,USR_0993,GRP_0002,220.87,2025-01-24,completed,Settlement for office expenses
STL_00000272,USR_0475,USR_0993,GRP_0002,118.31,2025-01-24,rejected,Settlement for office expenses
STL_00000273,USR_0475,USR_0163,GRP_0002,96.68,2025-01-24,completed,Monthly settlement for Floor 97 Gang
STL_00000274,USR_0475,USR_0543,GRP_0002,24.6,2025-01-24,completed,Clearing balance - January 2025
STL_00000275,USR_0147,USR_0260,GRP_0002,620.17,2025-02-23,completed,Payment for shared expenses
STL_00000276,USR_0348,USR_0260,GRP_0002,490.62,2025-02-23,completed,Clearing balance - February 2025
STL_00000277,USR_0348,USR_0993,GRP_0002,13.16,2025-02-23,completed,Monthly settlement for Floor 97 Gang
STL_00000278,USR_0475,USR_0993,GRP_0002,270.08,2025-02-23,completed,Clearing balance - February 2025
STL_00000279,USR_0147,USR_0260,GRP_0002,588.83,2025-03-25,completed,Payment for shared expenses
STL_00000280,USR_0348,USR_0260,GRP_0002,494.54,2025-03-25,completed,Monthly settlement for Floor 97 Gang
STL_00000281,USR_0475,USR_0993,GRP_0002,271.92,2025-03-25,completed,Monthly settlement for Floor 97 Gang
STL_00000282,USR_0543,USR_0993,GRP_0002,32.72,2025-03-25,completed,Payment for shared expenses
STL_00000283,USR_0147,USR_0260,GRP_0002,565.4,2025-04-24,rejected,Settlement for office expenses
STL_00000284,USR_0348,USR_0260,GRP_0002,541.96,2025-04-24,completed,Settlement for office expenses
STL_00000285,USR_0475,USR_0260,GRP_0002,21.26,2025-04-24,completed,Monthly settlement for Floor 97 Gang
STL_00000286,USR_0475,USR_0993,GRP_0002,277.0,2025-04-24,rejected,Settlement for office expenses
STL_00000287,USR_0543,USR_0993,GRP_0002,10.07,2025-04-24,completed,Settlement for office expenses
STL_00000288,USR_0147,USR_0260,GRP_0002,580.1,2025-05-24,completed,Clearing balance - May 2025
STL_00000289,USR_0348,USR_0260,GRP_0002,514.24,2025-05-24,completed,Settlement for office expenses
STL_00000290,USR_0475,USR_0260,GRP_0002,65.05,2025-05-24,completed,Monthly settlement for Floor 97 Gang
STL_00000291,USR_0475,USR_0993,GRP_0002,218.29,2025-05-24,pending,Monthly settlement for Floor 97 Gang
STL_00000292,USR_0290,USR_0993,GRP_0002,73.83,2025-05-24,pending,Settlement for office expenses
STL_00000293,USR_0543,USR_0993,GRP_0002,69.25,2025-05-24,completed,Payment for shared expenses
STL_00000294,USR_0348,USR_0260,GRP_0002,565.36,2025-06-23,completed,Monthly settlement for Floor 97 Gang
STL_00000295,USR_0147,USR_0260,GRP_0002,524.48,2025-06-23,completed,Settlement for office expenses
STL_00000296,USR_0475,USR_0260,GRP_0002,16.09,2025-06-23,rejected,Payment for shared expenses
STL_00000297,USR_0475,USR_0993,GRP_0002,198.58,2025-06-23,completed,Clearing balance - June 2025
STL_00000298,USR_0290,USR_0993,GRP_0002,48.27,2025-06-23,completed,Payment for shared expenses
STL_00000299,USR_0543,USR_0993,GRP_0002,12.05,2025-06-23,completed,Payment for shared expenses
STL_00000300,USR_0348,USR_0260,GRP_0002,524.63,2025-07-23,completed,Monthly settlement for Floor 97 Gang
STL_00000301,USR_0147,USR_0260,GRP_0002,468.87,2025-07-23,completed,Settlement for office expenses
STL_00000302,USR_0475,USR_0260,GRP_0002,62.71,2025-07-23,completed,Payment for shared expenses
STL_00000303,USR_0475,USR_0993,GRP_0002,232.19,2025-07-23,completed,Payment for shared expenses
STL_00000304,USR_0290,USR_0993,GRP_0002,113.35,2025-07-23,pending,Payment for shared expenses
STL_00000305,USR_0543,USR_0993,GRP_0002,11.09,2025-07-23,completed,Monthly settlement for Floor 97 Gang
STL_00000306,USR_0348,USR_0260,GRP_0002,537.61,2025-08-22,pending,Clearing balance - August 2025
STL_00000307,USR_0147,USR_0260,GRP_0002,459.13,2025-08-22,completed,Monthly settlement for Floor 97 Gang
STL_00000308,USR_0147,USR_0993,GRP_0002,45.45,2025-08-22,completed,Monthly settlement for Floor 97 Gang
STL_00000309,USR_0475,USR_0993,GRP_0002,218.22,2025-08-22,completed,Monthly settlement for Floor 97 Gang
STL_00000310,USR_0290,USR_0993,GRP_0002,51.39,2025-08-22,completed,Payment for shared expenses
STL_00000311,USR_0543,USR_0993,GRP_0002,31.28,2025-08-22,completed,Payment for shared expenses
STL_00000312,USR_0348,USR_0260,GRP_0002,612.02,2025-09-21,completed,Monthly settlement for Floor 97 Gang
STL_00000313,USR_0147,USR_0260,GRP_0002,336.19,2025-09-21,pending,Clearing balance - September 2025
STL_00000314,USR_0147,USR_0993,GRP_0002,177.05,2025-09-21,completed,Settlement for office expenses
STL_00000315,USR_0475,USR_0993,GRP_0002,131.83,2025-09-21,completed,Payment for shared expenses
STL_00000316,USR_0543,USR_0993,GRP_0002,54.61,2025-09-21,completed,Payment for shared expenses
STL_00000317,USR_0290,USR_0993,GRP_0002,8.22,2025-09-21,completed,Settlement for office expenses
STL_00000318,USR_0348,USR_0260,GRP_0002,592.87,2025-10-21,completed,Clearing balance - October 2025
STL_00000319,USR_0147,USR_0260,GRP_0002,324.69,2025-10-21,completed,Clearing balance - October 2025
STL_00000320,USR_0147,USR_0993,GRP_0002,64.05,2025-10-21,completed,Settlement for office expenses
STL_00000321,USR_0475,USR_0993,GRP_0002,150.02,2025-10-21,pending,Settlement for office expenses
STL_00000322,USR_0543,USR_0993,GRP_0002,105.74,2025-10-21,completed,Clearing balance - October 2025
STL_00000323,USR_0290,USR_0993,GRP_0002,31.56,2025-10-21,completed,Settlement for office expenses
STL_00000324,USR_0348,USR_0260,GRP_0002,683.54,2025-11-20,completed,Monthly settlement for Floor 97 Gang
STL_00000325,USR_0147,USR_0260,GRP_0002,221.02,2025-11-20,completed,Clearing balance - November 2025
STL_00000326,USR_0147,USR_0993,GRP_0002,186.59,2025-11-20,completed,Settlement for office expenses
STL_00000327,USR_0475,USR_0993,GRP_0002,154.33,2025-11-20,completed,Monthly settlement for Floor 97 Gang
STL_00000328,USR_0543,USR_0993,GRP_0002,57.6,2025-11-20,completed,Clearing balance - November 2025
STL_00000329,USR_0290,USR_0993,GRP_0002,38.02,2025-11-20,completed,Monthly settlement for Floor 97 Gang
STL_00000330,USR_0348,USR_0260,GRP_0002,751.88,2025-12-20,completed,Settlement for office expenses
STL_00000331,USR_0147,USR_0260,GRP_0002,156.13,2025-12-20,completed,Payment for shared expenses
STL_00000332,USR_0147,USR_0993,GRP_0002,302.99,2025-12-20,completed,Payment for shared expenses
STL_00000333,USR_0543,USR_0993,GRP_0002,79.53,2025-12-20,completed,Settlement for office expenses
STL_00000334,USR_0475,USR_0993,GRP_0002,6.26,2025-12-20,completed,Settlement for office expenses
STL_00000335,USR_0475,USR_0163,GRP_0002,58.28,2025-12-20,completed,Settlement for office expenses
STL_00000336,USR_0290,USR_0163,GRP_0002,44.58,2025-12-20,completed,Monthly settlement for Floor 97 Gang
STL_00000337,USR_0446,USR_0965,GRP_0003,136.56,2022-03-16,completed,Monthly settlement for Movie Night Gang
STL_00000338,USR_0366,USR_0965,GRP_0003,82.54,2022-03-16,completed,Clearing balance - March 2022
STL_00000339,USR_0366,USR_0779,GRP_0003,24.63,2022-03-16,completed,Payment for shared expenses
STL_00000340,USR_0515,USR_0779,GRP_0003,35.53,2022-03-16,completed,Clearing balance - March 2022
STL_00000341,USR_0366,USR_0779,GRP_0003,254.74,2022-05-15,completed,Clearing balance - May 2022
STL_00000342,USR_0969,USR_0779,GRP_0003,85.1,2022-05-15,completed,Monthly settlement for Movie Night Gang
STL_00000343,USR_0969,USR_0965,GRP_0003,35.64,2022-05-15,completed,Monthly settlement for Movie Night Gang
STL_00000344,USR_0969,USR_0700,GRP_0003,29.08,2022-05-15,completed,Monthly settlement for Movie Night Gang
STL_00000345,USR_0446,USR_0965,GRP_0003,298.26,2022-07-14,completed,Payment for shared expenses
STL_00000346,USR_0515,USR_0965,GRP_0003,162.39,2022-07-14,completed,Monthly settlement for Movie Night Gang
STL_00000347,USR_0515,USR_0779,GRP_0003,119.86,2022-07-14,completed,Payment for shared expenses
STL_00000348,USR_0366,USR_0779,GRP_0003,172.33,2022-07-14,completed,Settlement for friends expenses
STL_00000349,USR_0700,USR_0779,GRP_0003,71.39,2022-07-14,completed,Payment for shared expenses
STL_00000350,USR_0969,USR_0779,GRP_0003,34.8,2022-07-14,completed,Clearing balance - July 2022
STL_00000351,USR_0446,USR_0779,GRP_0003,442.63,2022-09-12,completed,Settlement for friends expenses
STL_00000352,USR_0700,USR_0779,GRP_0003,145.26,2022-09-12,completed,Clearing balance - September 2022
STL_00000353,USR_0700,USR_0965,GRP_0003,125.98,2022-09-12,completed,Monthly settlement for Movie Night Gang
STL_00000354,USR_0366,USR_0965,GRP_0003,207.1,2022-09-12,completed,Payment for shared expenses
STL_00000355,USR_0446,USR_0779,GRP_0003,551.95,2022-11-11,completed,Monthly settlement for Movie Night Gang
STL_00000356,USR_0446,USR_0965,GRP_0003,39.55,2022-11-11,completed,Monthly settlement for Movie Night Gang
STL_00000357,USR_0366,USR_0965,GRP_0003,230.1,2022-11-11,completed,Monthly settlement for Movie Night Gang
STL_00000358,USR_0515,USR_0965,GRP_0003,68.91,2022-11-11,completed,Monthly settlement for Movie Night Gang
STL_00000359,USR_0515,USR_0700,GRP_0003,156.14,2022-11-11,completed,Monthly settlement for Movie Night Gang
STL_00000360,USR_0969,USR_0700,GRP_0003,104.64,2022-11-11,completed,Payment for shared expenses
STL_00000361,USR_0446,USR_0779,GRP_0003,657.04,2023-01-10,completed,Payment for shared expenses
STL_00000362,USR_0515,USR_0779,GRP_0003,103.32,2023-01-10,completed,Monthly settlement for Movie Night Gang
STL_00000363,USR_0515,USR_0965,GRP_0003,203.05,2023-01-10,completed,Monthly settlement for Movie Night Gang
STL_00000364,USR_0515,USR_0969,GRP_0003,85.14,2023-01-10,completed,Clearing balance - January 2023
STL_00000365,USR_0446,USR_0779,GRP_0003,490.13,2023-03-11,completed,Monthly settlement for Movie Night Gang
STL_00000366,USR_0515,USR_0779,GRP_0003,395.27,2023-03-11,completed,Clearing balance - March 2023
STL_00000367,USR_0366,USR_0779,GRP_0003,208.44,2023-03-11,completed,Monthly settlement for Movie Night Gang
STL_00000368,USR_0366,USR_0965,GRP_0003,124.97,2023-03-11,completed,Settlement for friends expenses
STL_00000369,USR_0700,USR_0965,GRP_0003,24.64,2023-03-11,completed,Settlement for friends expenses
STL_00000370,USR_0700,USR_0969,GRP_0003,88.43,2023-03-11,completed,Payment for shared expenses
STL_00000371,USR_0515,USR_0779,GRP_0003,575.57,2023-05-10,completed,Settlement for friends expenses
STL_00000372,USR_0446,USR_0779,GRP_0003,499.58,2023-05-10,completed,Payment for shared expenses
STL_00000373,USR_0366,USR_0779,GRP_0003,177.53,2023-05-10,completed,Payment for shared expenses
STL_00000374,USR_0700,USR_0779,GRP_0003,50.8,2023-05-10,completed,Monthly settlement for Movie Night Gang
STL_00000375,USR_0700,USR_0969,GRP_0003,3.48,2023-05-10,pending,Clearing balance - May 2023
STL_00000376,USR_0965,USR_0969,GRP_0003,4.58,2023-05-10,completed,Clearing balance - May 2023
STL_00000377,USR_0446,USR_0779,GRP_0003,608.05,2023-07-09,completed,Monthly settlement for Movie Night Gang
STL_00000378,USR_0515,USR_0779,GRP_0003,454.18,2023-07-09,rejected,Monthly settlement for Movie Night Gang
STL_00000379,USR_0965,USR_0779,GRP_0003,34.98,2023-07-09,completed,Monthly settlement for Movie Night Gang
STL_00000380,USR_0965,USR_0969,GRP_0003,169.11,2023-07-09,completed,Monthly settlement for Movie Night Gang
STL_00000381,USR_0366,USR_0969,GRP_0003,118.49,2023-07-09,completed,Clearing balance - July 2023
STL_00000382,USR_0446,USR_0779,GRP_0003,599.72,2023-09-07,completed,Settlement for friends expenses
STL_00000383,USR_0515,USR_0779,GRP_0003,406.91,2023-09-07,completed,Settlement for friends expenses
STL_00000384,USR_0965,USR_0779,GRP_0003,207.43,2023-09-07,rejected,Payment for shared expenses
STL_00000385,USR_0965,USR_0969,GRP_0003,79.65,2023-09-07,completed,Settlement for friends expenses
STL_00000386,USR_0515,USR_0779,GRP_0003,483.22,2023-11-06,completed,Clearing balance - November 2023
STL_00000387,USR_0446,USR_0779,GRP_0003,294.89,2023-11-06,completed,Monthly settlement for Movie Night Gang
STL_00000388,USR_0700,USR_0779,GRP_0003,263.26,2023-11-06,completed,Clearing balance - November 2023
STL_00000389,USR_0965,USR_0779,GRP_0003,86.27,2023-11-06,completed,Monthly settlement for Movie Night Gang
STL_00000390,USR_0965,USR_0779,GRP_0003,381.08,2024-01-05,completed,Settlement for friends expenses
STL_00000391,USR_0515,USR_0779,GRP_0003,304.32,2024-01-05,completed,Monthly settlement for Movie Night Gang
STL_00000392,USR_0366,USR_0779,GRP_0003,150.67,2024-01-05,completed,Monthly settlement for Movie Night Gang
STL_00000393,USR_0515,USR_0779,GRP_0003,404.65,2024-03-05,pending,Clearing balance - March 2024
STL_00000394,USR_0700,USR_0779,GRP_0003,392.48,2024-03-05,completed,Monthly settlement for Movie Night Gang
STL_00000395,USR_0700,USR_0446,GRP_0003,2.73,2024-03-05,completed,Settlement for friends expenses
STL_00000396,USR_0366,USR_0446,GRP_0003,56.68,2024-03-05,completed,Settlement for friends expenses
STL_00000397,USR_0366,USR_0779,GRP_0003,394.48,2024-05-04,completed,Payment for shared expenses
STL_00000398,USR_0515,USR_0779,GRP_0003,351.24,2024-05-04,completed,Settlement for friends expenses
STL_00000399,USR_0515,USR_0446,GRP_0003,17.72,2024-05-04,completed,Payment for shared expenses
STL_00000400,USR_0700,USR_0446,GRP_0003,44.15,2024-05-04,pending,Clearing balance - May 2024
STL_00000401,USR_0366,USR_0779,GRP_0003,545.53,2024-07-03,completed,Payment for shared expenses
STL_00000402,USR_0515,USR_0779,GRP_0003,152.8,2024-07-03,completed,Settlement for friends expenses
STL_00000403,USR_0515,USR_0446,GRP_0003,142.43,2024-07-03,completed,Settlement for friends expenses
STL_00000404,USR_0515,USR_0965,GRP_0003,3.02,2024-07-03,completed,Monthly settlement for Movie Night Gang
STL_00000405,USR_0700,USR_0779,GRP_0003,727.2,2024-09-01,completed,Monthly settlement for Movie Night Gang
STL_00000406,USR_0700,USR_0446,GRP_0003,64.19,2024-09-01,completed,Clearing balance - September 2024
STL_00000407,USR_0366,USR_0446,GRP_0003,305.29,2024-09-01,completed,Settlement for friends expenses
STL_00000408,USR_0366,USR_0965,GRP_0003,351.28,2024-09-01,completed,Payment for shared expenses
STL_00000409,USR_0700,USR_0779,GRP_0003,701.64,2024-10-31,completed,Settlement for friends expenses
STL_00000410,USR_0700,USR_0446,GRP_0003,162.56,2024-10-31,completed,Payment for shared expenses
STL_00000411,USR_0366,USR_0446,GRP_0003,193.25,2024-10-31,completed,Clearing balance - October 2024
STL_00000412,USR_0366,USR_0965,GRP_0003,243.53,2024-10-31,pending,Clearing balance - October 2024
STL_00000413,USR_0366,USR_0779,GRP_0003,514.63,2024-12-30,pending,Payment for shared expenses
STL_00000414,USR_0366,USR_0446,GRP_0003,292.32,2024-12-30,completed,Settlement for friends expenses
STL_00000415,USR_0366,USR_0965,GRP_0003,68.46,2024-12-30,completed,Payment for shared expenses
STL_00000416,USR_0700,USR_0965,GRP_0003,76.95,2024-12-30,completed,Settlement for friends expenses
STL_00000417,USR_0366,USR_0779,GRP_0003,273.44,2025-02-28,completed,Clearing balance - February 2025
STL_00000418,USR_0366,USR_0446,GRP_0003,241.72,2025-02-28,completed,Payment for shared expenses
STL_00000419,USR_0366,USR_0965,GRP_0003,96.19,2025-02-28,completed,Payment for shared expenses
STL_00000420,USR_0366,USR_0779,GRP_0003,309.12,2025-04-29,completed,Clearing balance - April 2025
STL_00000421,USR_0366,USR_0446,GRP_0003,254.23,2025-04-29,completed,Clearing balance - April 2025
STL_00000422,USR_0366,USR_0779,GRP_0003,613.67,2025-06-28,pending,Clearing balance - June 2025
STL_00000423,USR_0366,USR_0446,GRP_0003,65.36,2025-06-28,completed,Monthly settlement for Movie Night Gang
STL_00000424,USR_0700,USR_0446,GRP_0003,332.69,2025-06-28,completed,Clearing balance - June 2025
STL_00000425,USR_0366,USR_0779,GRP_0003,804.54,2025-08-27,completed,Settlement for friends expenses
STL_00000426,USR_0366,USR_0446,GRP_0003,25.56,2025-08-27,pending,Clearing balance - August 2025
STL_00000427,USR_0700,USR_0446,GRP_0003,425.84,2025-08-27,completed,Monthly settlement for Movie Night Gang
STL_00000428,USR_0969,USR_0446,GRP_0003,197.43,2025-08-27,completed,Monthly settlement for Movie Night Gang
STL_00000429,USR_0969,USR_0515,GRP_0003,35.44,2025-08-27,completed,Payment for shared expenses
STL_00000430,USR_0366,USR_0779,GRP_0003,704.05,2025-10-26,pending,Monthly settlement for Movie Night Gang
STL_00000431,USR_0366,USR_0446,GRP_0003,11.16,2025-10-26,completed,Settlement for friends expenses
STL_00000432,USR_0700,USR_0446,GRP_0003,553.52,2025-10-26,completed,Monthly settlement for Movie Night Gang
STL_00000433,USR_0965,USR_0446,GRP_0003,124.33,2025-10-26,completed,Monthly settlement for Movie Night Gang
STL_00000434,USR_0965,USR_0515,GRP_0003,98.98,2025-10-26,completed,Monthly settlement for Movie Night Gang
STL_00000435,USR_0700,USR_0446,GRP_0003,675.17,2025-12-25,completed,Settlement for friends expenses
STL_00000436,USR_0700,USR_0779,GRP_0003,34.31,2025-12-25,completed,Monthly settlement for Movie Night Gang
STL_00000437,USR_0366,USR_0779,GRP_0003,561.77,2025-12-25,completed,Clearing balance - December 2025
STL_00000438,USR_0968,USR_0567,GRP_0004,157.53,2022-09-13,rejected,Settlement for friends expenses
STL_00000439,USR_0968,USR_0554,GRP_0004,92.15,2022-09-13,completed,Payment for shared expenses
STL_00000440,USR_0968,USR_0887,GRP_0004,24.53,2022-09-13,completed,Settlement for friends expenses
STL_00000441,USR_0214,USR_0887,GRP_0004,1.05,2022-09-13,completed,Clearing balance - September 2022
STL_00000442,USR_0214,USR_0316,GRP_0004,13.49,2022-09-13,completed,Payment for shared expenses
STL_00000443,USR_0968,USR_0316,GRP_0004,327.26,2022-11-12,completed,Payment for shared expenses
STL_00000444,USR_0214,USR_0316,GRP_0004,14.06,2022-11-12,completed,Clearing balance - November 2022
STL_00000445,USR_0214,USR_0567,GRP_0004,203.09,2022-11-12,completed,Payment for shared expenses
STL_00000446,USR_0214,USR_0554,GRP_0004,102.57,2022-11-12,completed,Payment for shared expenses
STL_00000447,USR_0214,USR_0567,GRP_0004,102.58,2023-01-11,completed,Payment for shared expenses
STL_00000448,USR_0214,USR_0316,GRP_0004,100.46,2023-01-11,completed,Monthly settlement for The Squad 17
